id,label
767,4
768,6
769,0
770,8
771,0
772,4
773,5
774,5
775,4
776,2
777,0
778,5
779,4
780,7
781,9
782,4
783,1
784,4
785,6
786,2
787,2
788,0
789,2
790,0
791,6
792,5
793,3
794,3
795,3
796,0
797,2
798,6
799,4
800,0
801,6
802,4
803,5
804,9
805,0
806,1
807,6
808,3
809,2
810,5
811,9
812,7
813,4
814,6
815,2
816,9
817,6
818,3
819,3
820,4
821,5
822,2
823,3
824,4
825,2
826,7
827,2
828,4
829,4
830,8
831,1
832,4
833,4
834,8
835,9
836,4
837,7
838,6
839,5
840,2
841,7
842,4
843,5
844,1
845,5
846,6
847,7
848,4
849,1
850,3
851,5
852,5
853,5
854,5
855,5
856,6
857,8
858,6
859,5
860,0
861,1
862,1
863,2
864,0
865,8
866,4
867,0
868,5
869,0
870,6
871,4
872,7
873,8
874,2
875,9
876,3
877,5
878,0
879,6
880,8
881,7
882,3
883,3
884,5
885,2
886,3
887,3
888,5
889,7
890,3
891,2
892,6
893,0
894,1
895,3
896,6
897,4
898,9
899,3
900,4
901,5
902,1
903,7
904,1
905,3
906,2
907,6
908,2
909,0
910,5
911,3
912,6
913,4
914,9
915,9
916,0
917,2
918,3
919,3
920,5
921,3
922,6
923,8
924,1
925,4
926,8
927,0
928,3
929,3
930,9
931,2
932,2
933,6
934,7
935,7
936,8
937,6
938,1
939,1
940,0
941,4
942,3
943,9
944,0
945,7
946,2
947,3
948,9
949,6
950,4
951,5
952,0
953,5
954,3
955,9
956,9
957,0
958,4
959,1
960,0
961,6
962,6
963,4
964,0
965,5
966,4
967,3
968,6
969,1
970,9
971,0
972,8
973,2
974,2
975,4
976,4
977,0
978,4
979,9
980,5
981,2
982,4
983,8
984,5
985,6
986,2
987,5
988,3
989,3
990,3
991,9
992,8
993,3
994,1
995,4
996,3
997,9
998,8
999,7
1000,4
1001,3
1002,0
1003,3
1004,3
1005,8
1006,3
1007,8
1008,1
1009,1
1010,5
1011,3
1012,4
1013,1
1014,0
1015,6
1016,7
1017,8
1018,6
1019,3
1020,8
1021,7
1022,6
1023,3
1024,1
1025,4
1026,4
1027,3
1028,2
1029,2
1030,4
1031,7
1032,4
1033,4
1034,3
1035,2
1036,4
1037,4
1038,9
1039,5
1040,0
1041,3
1042,4
1043,5
1044,2
1045,5
1046,3
1047,0
1048,7
1049,3
1050,4
1051,4
1052,4
1053,5
1054,6
1055,2
1056,6
1057,2
1058,3
1059,2
1060,7
1061,3
1062,2
1063,9
1064,1
1065,3
1066,9
1067,5
1068,7
1069,0
1070,3
1071,3
1072,4
1073,7
1074,3
1075,3
1076,9
1077,4
1078,6
1079,8
1080,3
1081,4
1082,4
1083,4
1084,8
1085,8
1086,8
1087,7
1088,3
1089,2
1090,2
1091,3
1092,8
1093,1
1094,8
1095,2
1096,9
1097,2
1098,5
1099,6
1100,9
1101,5
1102,0
1103,4
1104,0
1105,9
1106,8
1107,2
1108,9
1109,9
1110,8
1111,2
1112,7
1113,3
1114,6
1115,4
1116,5
1117,3
1118,4
1119,0
1120,2
1121,9
1122,5
1123,3
1124,8
1125,7
1126,8
1127,3
1128,6
1129,9
1130,4
1131,3
1132,6
1133,5
1134,5
1135,4
1136,2
1137,6
1138,3
1139,7
1140,7
1141,6
1142,3
1143,7
1144,0
1145,6
1146,4
1147,1
1148,6
1149,2
1150,2
1151,4
1152,9
1153,2
1154,2
1155,7
1156,3
1157,5
1158,1
1159,0
1160,6
1161,3
1162,8
1163,0
1164,6
1165,8
1166,2
1167,0
1168,1
1169,4
1170,2
1171,5
1172,9
1173,8
1174,4
1175,8
1176,4
1177,4
1178,1
1179,5
1180,4
1181,6
1182,7
1183,1
1184,4
1185,9
1186,2
1187,7
1188,5
1189,2
1190,3
1191,4
1192,5
1193,7
1194,3
1195,8
1196,8
1197,7
1198,4
1199,6
1200,5
1201,9
1202,2
1203,4
1204,5
1205,3
1206,5
1207,4
1208,2
1209,3
1210,6
1211,0
1212,7
1213,9
1214,9
1215,8
1216,6
1217,5
1218,2
1219,4
1220,1
1221,4
1222,6
1223,5
1224,4
1225,3
1226,1
1227,1
1228,5
1229,1
1230,9
1231,0
1232,4
1233,4
1234,1
1235,1
1236,6
1237,5
1238,5
1239,3
1240,4
1241,3
1242,4
1243,8
1244,0
1245,8
1246,8
1247,7
1248,0
1249,7
1250,0
1251,6
1252,4
1253,0
1254,8
1255,2
1256,3
1257,3
1258,3
1259,8
1260,1
1261,4
1262,2
1263,4
1264,2
1265,9
1266,6
1267,3
1268,8
1269,9
1270,5
1271,5
1272,0
1273,8
1274,4
1275,0
1276,6
1277,4
1278,7
1279,5
1280,6
1281,3
1282,8
1283,2
1284,4
1285,9
1286,5
1287,4
1288,7
1289,3
1290,6
1291,1
1292,6
1293,5
1294,1
1295,9
1296,4
1297,6
1298,4
1299,0
1300,1
1301,1
1302,0
1303,4
1304,4
1305,7
1306,3
1307,4
1308,0
1309,0
1310,6
1311,9
1312,3
1313,0
1314,6
1315,2
1316,1
1317,6
1318,9
1319,2
1320,1
1321,3
1322,6
1323,0
1324,3
1325,7
1326,7
1327,5
1328,3
1329,3
1330,8
1331,1
1332,8
1333,7
1334,9
1335,7
1336,2
1337,3
1338,4
1339,1
1340,4
1341,1
1342,6
1343,0
1344,0
1345,8
1346,1
1347,8
1348,0
1349,7
1350,6
1351,5
1352,3
1353,2
1354,3
1355,4
1356,9
1357,4
1358,5
1359,5
1360,5
1361,1
1362,6
1363,4
1364,3
1365,3
1366,4
1367,4
1368,3
1369,6
1370,9
1371,2
1372,2
1373,4
1374,5
1375,3
1376,8
1377,8
1378,7
1379,5
1380,6
1381,8
1382,7
1383,8
1384,2
1385,9
1386,4
1387,8
1388,4
1389,4
1390,5
1391,2
1392,6
1393,4
1394,8
1395,2
1396,7
1397,4
1398,9
1399,0
1400,8
1401,9
1402,8
1403,4
1404,9
1405,3
1406,3
1407,3
1408,2
1409,4
1410,3
1411,4
1412,9
1413,1
1414,2
1415,9
1416,3
1417,8
1418,4
1419,7
1420,2
1421,9
1422,8
1423,6
1424,3
1425,0
1426,6
1427,2
1428,3
1429,2
1430,5
1431,0
1432,1
1433,9
1434,4
1435,8
1436,0
1437,3
1438,7
1439,7
1440,7
1441,8
1442,2
1443,6
1444,3
1445,1
1446,9
1447,6
1448,2
1449,4
1450,4
1451,0
1452,8
1453,6
1454,2
1455,5
1456,3
1457,4
1458,7
1459,8
1460,0
1461,6
1462,8
1463,4
1464,8
1465,2
1466,0
1467,9
1468,4
1469,4
1470,3
1471,3
1472,2
1473,6
1474,4
1475,2
1476,7
1477,2
1478,9
1479,9
1480,4
1481,4
1482,5
1483,0
1484,8
1485,4
1486,9
1487,2
1488,6
1489,9
1490,7
1491,0
1492,5
1493,5
1494,5
1495,6
1496,0
1497,5
1498,8
1499,8
1500,7
1501,0
1502,6
1503,8
1504,9
1505,7
1506,5
1507,0
1508,2
1509,4
1510,7
1511,1
1512,2
1513,4
1514,0
1515,1
1516,6
1517,3
1518,2
1519,2
1520,0
1521,5
1522,8
1523,0
1524,6
1525,3
1526,3
1527,4
1528,2
1529,6
1530,4
1531,1
1532,8
1533,2
1534,2
1535,4
1536,8
1537,6
1538,4
1539,8
1540,3
1541,8
1542,6
1543,5
1544,4
1545,9
1546,3
1547,4
1548,5
1549,2
1550,3
1551,5
1552,9
1553,1
1554,2
1555,4
1556,4
1557,2
1558,5
1559,4
1560,4
1561,4
1562,4
1563,5
1564,3
1565,7
1566,4
1567,4
1568,3
1569,5
1570,3
1571,3
1572,0
1573,9
1574,4
1575,3
1576,8
1577,9
1578,0
1579,1
1580,3
1581,4
1582,2
1583,8
1584,4
1585,0
1586,4
1587,3
1588,6
1589,4
1590,3
1591,3
1592,5
1593,2
1594,3
1595,2
1596,1
1597,4
1598,6
1599,3
1600,0
1601,8
1602,9
1603,5
1604,5
1605,2
1606,7
1607,8
1608,4
1609,3
1610,4
1611,4
1612,9
1613,5
1614,9
1615,2
1616,0
1617,0
1618,2
1619,7
1620,9
1621,8
1622,6
1623,8
1624,1
1625,9
1626,3
1627,7
1628,6
1629,4
1630,5
1631,1
1632,0
1633,0
1634,4
1635,9
1636,3
1637,3
1638,4
1639,6
1640,0
1641,1
1642,6
1643,4
1644,7
1645,1
1646,5
1647,9
1648,2
1649,3
1650,1
1651,5
1652,3
1653,3
1654,5
1655,5
1656,2
1657,1
1658,6
1659,0
1660,6
1661,4
1662,3
1663,8
1664,8
1665,3
1666,1
1667,4
1668,8
1669,2
1670,9
1671,9
1672,6
1673,2
1674,2
1675,5
1676,6
1677,6
1678,4
1679,4
1680,3
1681,0
1682,8
1683,9
1684,0
1685,6
1686,3
1687,0
1688,0
1689,8
1690,1
1691,6
1692,5
1693,2
1694,7
1695,3
1696,5
1697,8
1698,1
1699,8
1700,4
1701,6
1702,3
1703,0
1704,5
1705,5
1706,2
1707,9
1708,5
1709,4
1710,9
1711,7
1712,4
1713,1
1714,4
1715,4
1716,2
1717,4
1718,7
1719,3
1720,3
1721,6
1722,3
1723,4
1724,2
1725,6
1726,4
1727,4
1728,3
1729,8
1730,4
1731,9
1732,9
1733,4
1734,8
1735,3
1736,9
1737,5
1738,2
1739,0
1740,2
1741,8
1742,0
1743,6
1744,3
1745,0
1746,4
1747,9
1748,5
1749,6
1750,1
1751,1
1752,0
1753,3
1754,5
1755,6
1756,3
1757,9
1758,9
1759,8
1760,6
1761,0
1762,8
1763,2
1764,6
1765,6
1766,4
1767,3
1768,0
1769,0
1770,4
1771,6
1772,9
1773,4
1774,4
1775,4
1776,9
1777,3
1778,3
1779,9
1780,3
1781,9
1782,2
1783,4
1784,2
1785,3
1786,1
1787,9
1788,3
1789,2
1790,3
1791,5
1792,9
1793,8
1794,9
1795,4
1796,5
1797,6
1798,0
1799,3
1800,1
1801,0
1802,5
1803,2
1804,5
1805,1
1806,0
1807,3
1808,9
1809,9
1810,5
1811,0
1812,7
1813,7
1814,7
1815,4
1816,4
1817,3
1818,0
1819,2
1820,5
1821,3
1822,6
1823,2
1824,4
1825,7
1826,4
1827,6
1828,4
1829,2
1830,1
1831,9
1832,3
1833,0
1834,9
1835,2
1836,3
1837,3
1838,4
1839,3
1840,6
1841,4
1842,4
1843,4
1844,7
1845,4
1846,2
1847,6
1848,0
1849,4
1850,3
1851,3
1852,6
1853,1
1854,8
1855,5
1856,5
1857,6
1858,7
1859,0
1860,3
1861,7
1862,0
1863,3
1864,6
1865,5
1866,2
1867,0
1868,3
1869,7
1870,4
1871,0
1872,4
1873,6
1874,0
1875,2
1876,7
1877,8
1878,6
1879,5
1880,5
1881,2
1882,0
1883,2
1884,3
1885,3
1886,1
1887,1
1888,4
1889,4
1890,2
1891,4
1892,9
1893,1
1894,6
1895,0
1896,0
1897,3
1898,4
1899,1
1900,3
1901,9
1902,3
1903,0
1904,8
1905,4
1906,4
1907,9
1908,3
1909,8
1910,9
1911,8
1912,7
1913,1
1914,5
1915,9
1916,5
1917,4
1918,2
1919,8
1920,3
1921,6
1922,8
1923,1
1924,6
1925,6
1926,0
1927,3
1928,5
1929,5
1930,4
1931,8
1932,0
1933,5
1934,2
1935,7
1936,6
1937,8
1938,7
1939,9
1940,6
1941,5
1942,8
1943,6
1944,7
1945,8
1946,3
1947,8
1948,0
1949,3
1950,3
1951,9
1952,2
1953,3
1954,4
1955,7
1956,4
1957,6
1958,3
1959,6
1960,0
1961,3
1962,4
1963,5
1964,4
1965,0
1966,3
1967,1
1968,9
1969,2
1970,8
1971,9
1972,3
1973,3
1974,8
1975,7
1976,4
1977,3
1978,8
1979,6
1980,0
1981,9
1982,5
1983,9
1984,0
1985,2
1986,8
1987,3
1988,2
1989,2
1990,0
1991,6
1992,5
1993,2
1994,0
1995,6
1996,9
1997,1
1998,2
1999,3
2000,1
2001,4
2002,4
2003,0
2004,3
2005,5
2006,7
2007,8
2008,7
2009,5
2010,1
2011,4
2012,7
2013,7
2014,0
2015,5
2016,3
2017,3
2018,4
2019,3
2020,0
2021,0
2022,2
2023,4
2024,7
2025,3
2026,8
2027,2
2028,3
2029,0
2030,7
2031,4
2032,7
2033,4
2034,4
2035,4
2036,8
2037,5
2038,5
2039,7
2040,2
2041,0
2042,4
2043,4
2044,3
2045,4
2046,7
2047,5
2048,5
2049,4
2050,9
2051,6
2052,4
2053,6
2054,7
2055,3
2056,0
2057,1
2058,7
2059,2
2060,3
2061,3
2062,6
2063,3
2064,6
2065,7
2066,9
2067,8
2068,9
2069,3
2070,3
2071,4
2072,2
2073,4
2074,4
2075,4
2076,0
2077,8
2078,0
2079,1
2080,8
2081,9
2082,0
2083,6
2084,0
2085,5
2086,7
2087,3
2088,5
2089,9
2090,6
2091,2
2092,4
2093,2
2094,4
2095,6
2096,5
2097,6
2098,4
2099,4
2100,8
2101,7
2102,0
2103,1
2104,5
2105,0
2106,8
2107,0
2108,0
2109,8
2110,3
2111,4
2112,4
2113,6
2114,1
2115,9
2116,6
2117,0
2118,6
2119,8
2120,3
2121,7
2122,9
2123,3
2124,5
2125,9
2126,5
2127,8
2128,8
2129,8
2130,7
2131,3
2132,7
2133,5
2134,5
2135,0
2136,3
2137,3
2138,3
2139,2
2140,7
2141,3
2142,6
2143,3
2144,2
2145,6
2146,6
2147,2
2148,0
2149,4
2150,8
2151,5
2152,3
2153,1
2154,0
2155,8
2156,7
2157,7
2158,0
2159,9
2160,3
2161,6
2162,1
2163,8
2164,9
2165,6
2166,6
2167,5
2168,3
2169,0
2170,4
2171,0
2172,7
2173,2
2174,5
2175,5
2176,3
2177,6
2178,7
2179,9
2180,3
2181,6
2182,8
2183,7
2184,9
2185,2
2186,1
2187,3
2188,6
2189,6
2190,2
2191,7
2192,6
2193,2
2194,1
2195,5
2196,8
2197,7
2198,6
2199,0
2200,4
2201,0
2202,2
2203,7
2204,8
2205,7
2206,7
2207,9
2208,5
2209,0
2210,6
2211,4
2212,0
2213,2
2214,1
2215,9
2216,8
2217,9
2218,1
2219,7
2220,8
2221,9
2222,1
2223,9
2224,4
2225,6
2226,1
2227,0
2228,3
2229,4
2230,4
2231,3
2232,2
2233,8
2234,0
2235,2
2236,0
2237,3
2238,6
2239,8
2240,7
2241,8
2242,2
2243,1
2244,7
2245,3
2246,2
2247,6
2248,8
2249,1
2250,5
2251,3
2252,7
2253,3
2254,5
2255,9
2256,0
2257,3
2258,8
2259,0
2260,6
2261,0
2262,9
2263,7
2264,6
2265,2
2266,2
2267,5
2268,7
2269,7
2270,6
2271,2
2272,8
2273,1
2274,4
2275,7
2276,7
2277,9
2278,8
2279,8
2280,7
2281,6
2282,3
2283,4
2284,6
2285,6
2286,3
2287,9
2288,6
2289,8
2290,6
2291,3
2292,3
2293,6
2294,9
2295,3
2296,5
2297,3
2298,2
2299,0
2300,3
2301,6
2302,7
2303,3
2304,8
2305,0
2306,0
2307,5
2308,4
2309,8
2310,3
2311,0
2312,6
2313,5
2314,8
2315,9
2316,8
2317,3
2318,8
2319,4
2320,3
2321,3
2322,4
2323,4
2324,5
2325,3
2326,5
2327,2
2328,6
2329,5
2330,4
2331,3
2332,1
2333,2
2334,1
2335,0
2336,2
2337,4
2338,3
2339,0
2340,4
2341,2
2342,7
2343,9
2344,9
2345,0
2346,6
2347,6
2348,3
2349,4
2350,3
2351,3
2352,6
2353,4
2354,2
2355,4
2356,8
2357,7
2358,5
2359,2
2360,0
2361,4
2362,6
2363,9
2364,6
2365,0
2366,9
2367,6
2368,8
2369,3
2370,8
2371,7
2372,3
2373,3
2374,6
2375,0
2376,6
2377,1
2378,8
2379,3
2380,9
2381,1
2382,5
2383,9
2384,0
2385,2
2386,0
2387,3
2388,4
2389,2
2390,4
2391,2
2392,1
2393,9
2394,6
2395,4
2396,5
2397,4
2398,2
2399,3
2400,8
2401,1
2402,2
2403,9
2404,5
2405,2
2406,6
2407,3
2408,9
2409,5
2410,6
2411,3
2412,8
2413,1
2414,3
2415,1
2416,4
2417,6
2418,6
2419,3
2420,3
2421,4
2422,3
2423,7
2424,5
2425,3
2426,8
2427,6
2428,5
2429,7
2430,4
2431,7
2432,9
2433,4
2434,7
2435,3
2436,3
2437,1
2438,3
2439,8
2440,9
2441,0
2442,6
2443,1
2444,4
2445,0
2446,1
2447,9
2448,3
2449,6
2450,6
2451,3
2452,1
2453,0
2454,4
2455,0
2456,4
2457,7
2458,9
2459,3
2460,1
2461,2
2462,2
2463,0
2464,4
2465,3
2466,3
2467,5
2468,1
2469,8
2470,7
2471,5
2472,8
2473,3
2474,3
2475,7
2476,8
2477,4
2478,4
2479,3
2480,1
2481,2
2482,4
2483,3
2484,8
2485,4
2486,3
2487,9
2488,4
2489,5
2490,8
2491,3
2492,8
2493,4
2494,8
2495,1
2496,2
2497,5
2498,7
2499,0
2500,3
2501,4
2502,3
2503,4
2504,3
2505,4
2506,5
2507,5
2508,1
2509,1
2510,6
2511,1
2512,8
2513,7
2514,2
2515,6
2516,9
2517,5
2518,5
2519,3
2520,6
2521,4
2522,5
2523,8
2524,4
2525,4
2526,0
2527,6
2528,3
2529,9
2530,5
2531,1
2532,8
2533,7
2534,3
2535,4
2536,3
2537,4
2538,4
2539,3
2540,6
2541,6
2542,3
2543,7
2544,9
2545,5
2546,9
2547,1
2548,6
2549,4
2550,0
2551,7
2552,3
2553,3
2554,0
2555,6
2556,8
2557,4
2558,6
2559,1
2560,4
2561,4
2562,6
2563,2
2564,9
2565,5
2566,9
2567,0
2568,7
2569,1
2570,3
2571,3
2572,5
2573,7
2574,5
2575,5
2576,3
2577,4
2578,3
2579,8
2580,3
2581,4
2582,9
2583,4
2584,3
2585,5
2586,4
2587,8
2588,0
2589,1
2590,4
2591,9
2592,3
2593,9
2594,1
2595,7
2596,4
2597,5
2598,4
2599,5
2600,9
2601,3
2602,8
2603,1
2604,5
2605,2
2606,6
2607,4
2608,8
2609,3
2610,4
2611,8
2612,4
2613,8
2614,5
2615,6
2616,3
2617,2
2618,2
2619,3
2620,4
2621,7
2622,8
2623,1
2624,0
2625,7
2626,2
2627,0
2628,1
2629,8
2630,6
2631,7
2632,1
2633,3
2634,2
2635,9
2636,4
2637,9
2638,5
2639,7
2640,5
2641,7
2642,8
2643,9
2644,4
2645,0
2646,8
2647,2
2648,4
2649,9
2650,8
2651,2
2652,5
2653,5
2654,6
2655,4
2656,5
2657,7
2658,3
2659,9
2660,4
2661,6
2662,6
2663,8
2664,4
2665,2
2666,8
2667,9
2668,3
2669,7
2670,9
2671,2
2672,6
2673,2
2674,3
2675,4
2676,2
2677,4
2678,1
2679,0
2680,3
2681,3
2682,1
2683,2
2684,7
2685,5
2686,2
2687,0
2688,1
2689,4
2690,8
2691,8
2692,1
2693,3
2694,4
2695,3
2696,5
2697,0
2698,1
2699,7
2700,3
2701,2
2702,4
2703,2
2704,3
2705,4
2706,5
2707,6
2708,2
2709,9
2710,6
2711,3
2712,7
2713,1
2714,2
2715,9
2716,8
2717,5
2718,6
2719,6
2720,3
2721,6
2722,7
2723,5
2724,4
2725,9
2726,5
2727,5
2728,4
2729,3
2730,4
2731,4
2732,3
2733,3
2734,9
2735,9
2736,9
2737,2
2738,8
2739,0
2740,6
2741,6
2742,4
2743,2
2744,6
2745,3
2746,8
2747,6
2748,6
2749,7
2750,9
2751,2
2752,0
2753,4
2754,8
2755,1
2756,7
2757,4
2758,7
2759,1
2760,1
2761,2
2762,8
2763,4
2764,9
2765,2
2766,6
2767,3
2768,6
2769,7
2770,9
2771,1
2772,2
2773,1
2774,1
2775,0
2776,1
2777,4
2778,2
2779,7
2780,9
2781,6
2782,8
2783,6
2784,9
2785,5
2786,7
2787,3
2788,9
2789,6
2790,1
2791,8
2792,3
2793,4
2794,3
2795,0
2796,6
2797,3
2798,6
2799,6
2800,3
2801,5
2802,0
2803,1
2804,9
2805,8
2806,3
2807,2
2808,8
2809,6
2810,1
2811,0
2812,8
2813,6
2814,3
2815,7
2816,4
2817,1
2818,0
2819,6
2820,6
2821,7
2822,0
2823,8
2824,8
2825,4
2826,0
2827,3
2828,6
2829,7
2830,4
2831,9
2832,3
2833,5
2834,3
2835,4
2836,3
2837,2
2838,5
2839,1
2840,4
2841,3
2842,0
2843,8
2844,6
2845,2
2846,6
2847,3
2848,6
2849,9
2850,4
2851,2
2852,6
2853,5
2854,2
2855,4
2856,2
2857,3
2858,3
2859,9
2860,4
2861,9
2862,5
2863,7
2864,6
2865,3
2866,6
2867,4
2868,4
2869,7
2870,5
2871,1
2872,0
2873,7
2874,5
2875,3
2876,5
2877,3
2878,7
2879,3
2880,3
2881,8
2882,4
2883,4
2884,5
2885,7
2886,6
2887,2
2888,6
2889,8
2890,5
2891,6
2892,4
2893,6
2894,1
2895,3
2896,4
2897,3
2898,6
2899,4
2900,6
2901,4
2902,9
2903,3
2904,4
2905,5
2906,5
2907,2
2908,8
2909,0
2910,6
2911,0
2912,4
2913,9
2914,4
2915,4
2916,0
2917,4
2918,9
2919,4
2920,4
2921,6
2922,7
2923,4
2924,3
2925,3
2926,6
2927,6
2928,0
2929,2
2930,8
2931,6
2932,0
2933,5
2934,4
2935,8
2936,3
2937,7
2938,3
2939,4
2940,4
2941,8
2942,3
2943,0
2944,0
2945,4
2946,3
2947,6
2948,5
2949,3
2950,8
2951,4
2952,8
2953,6
2954,9
2955,5
2956,3
2957,0
2958,9
2959,6
2960,2
2961,9
2962,6
2963,9
2964,9
2965,0
2966,1
2967,0
2968,9
2969,1
2970,4
2971,6
2972,8
2973,4
2974,4
2975,3
2976,0
2977,3
2978,7
2979,8
2980,6
2981,9
2982,3
2983,4
2984,7
2985,9
2986,8
2987,5
2988,0
2989,7
2990,0
2991,9
2992,5
2993,7
2994,3
2995,2
2996,6
2997,1
2998,0
